run_id,item_id,batch_label,condition,difficulty,mode,question,a,b,c,d,correct_key,decision,source_alignment,distractor_quality,stem_clarity,difficulty_match,schema_ok,schema_violations,reviewer_schema_ok,reviewer_schema_violations,gen_text_clean,human_edited,seed_doc_path,correct_key_normalized,claude_present,claude_decision,claude_source_alignment,claude_distractor_quality,claude_stem_clarity,claude_difficulty_match_raw,claude_difficulty_match_pass,claude_reviewer_decision,claude_agrees_with_reviewer,claude_flag_ambiguity,claude_chunks_support_question,claude_correct_answer_verifiable,claude_distractors_clearly_wrong,claude_reviewer_source_call_accurate,claude_notes,codex_present,codex_decision,codex_source_alignment,codex_distractor_quality,codex_stem_clarity,codex_difficulty_match_raw,codex_difficulty_match_pass,codex_reviewer_decision,codex_agrees_with_reviewer,codex_flag_ambiguity,codex_chunks_support_question,codex_correct_answer_verifiable,codex_distractors_clearly_wrong,codex_reviewer_source_call_accurate,codex_notes,reviewed_by_any_lane,reviewed_lane_count,reviewed_lanes,dual_review_complete,lane_decision_disagreement,any_ambiguity_flagged
gpt-baseline-easy,E049,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Beer Game Assumptions': 'Each enterprise has one manager and ...'?,Each enterprise has one manager and the game runs for 50 weeks.,Reducing lead time and improving visibility can relieve the bullwhip effect.,"Other behaviors include over-reaction to backlogs, neglecting to order to reduce inventory, hoarding customers, shortage gaming, demand forecast inaccuracies, and end-of-month metric chasing.",The exercise assumes demand from week six onward is five cases.,A,,,,,,,,,,,,BeerGame.pptx,A,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Beer game assumptions: 1 manager per enterprise, 50 weeks. Key A correct. Specific game parameters. Distractors: reducing lead time, other bullwhip behaviors, week 6 demand assumption.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,A is the only option that completes the Beer Game assumptions statement about management and duration.,True,2,"claude,codex",True,False,False
gpt-baseline-easy,E050,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Risk Pooling', which option correctly continues the idea 'Risk pooling asks which system needs ...'?","Tight management of usage rates, lead times, and safety stock is used by 46%.","If only old inventory is sold, there is no setup cost.",Risk pooling asks which system needs more inventory for the same service level and which offers better service for the same total inventory.,"Fixed production cost is $100,000.",C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Risk pooling: which system needs more inventory for same service level / better service for same inventory. Key C correct. Distractors: tight usage/lead time/safety stock management (46%), no setup cost if old inventory only, fixed production cost $100k — from different inventory concepts.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"C directly states the risk-pooling comparison criterion referenced in the stem, and the other options are unrelated facts.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E051,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Blockbuster Revenue Sharing', which option matches the statement beginning 'The breakeven point fell to 6 ...'?","Supply chain profit is $910,000.",The overall increase was from 8.0 turns per year to over 13 per year over five years ending in 2000.,Objectives include service level and cost minimization.,The breakeven point fell to 6 rentals per copy.,D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'The breakeven point fell to 6 rentals per copy' answered by option D verbatim. Distractors ($910k supply chain profit, inventory turns, service level objectives) are from unrelated sections. String-matchable.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"D is the exact Blockbuster revenue-sharing fact named in the stem, and the distractors are unrelated metrics from other sections.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E052,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Supply Contracts: Key Insights': 'No one has an incentive to ...'?,Studios charged $8 per copy under the revenue-sharing agreement.,Selling price per unit is $125.,No one has an incentive to deviate from the contract terms.,Production cost per unit is $80.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Supply contract key insight: no incentive to deviate from contract terms. Key C correct. Distractors: $8 studio price, $125 selling price, $80 production cost — all supply contract parameters. Requires knowing which insight relates to deviation incentives.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,C directly completes the key supply-contract insight about incentive compatibility; the other options are unrelated numerical details.,True,2,"claude,codex",True,False,False
gpt-baseline-easy,E053,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Key Insights from this Model', which option correctly continues the idea 'The optimal order quantity is not ...'?","As production quantity increases, risk increases.",SL is service level.,The optimal order quantity is not necessarily equal to average forecast demand.,z is chosen to ensure the stockout probability during lead time is 100% - SL.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Key insight: optimal order quantity is NOT necessarily equal to average forecast demand — counterintuitive newsboy result. Key C correct. Distractors: risk increases with quantity, SL notation, z-score formula — related inventory model content.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"C is the quoted key insight from the model, while the alternatives are separate observations or notation facts.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E054,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Three Principles of Forecasting', which option matches the statement beginning 'Aggregate forecasts are more accurate. ...'?",A retailer may carry substitute or complementary products from other suppliers.,s is the reorder point and S is the order-up-to level.,Effective supply contracts allow partners to replace sequential optimization with global optimization.,Aggregate forecasts are more accurate.,D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Aggregate forecasts are more accurate.' is answered by option D which IS that sentence. Trivially verbatim. Distractors: substitute products, (s,S) notation, supply contracts global optimization — from different sections.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"D exactly matches the forecasting principle, and the distractors come from unrelated inventory and contract topics.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E055,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Supply Contracts Comparison': 'Revenue sharing yields total profit of ...'?,"Revenue sharing yields total profit of 985,700.",Therefore the optimal quantity is less than average demand.,Dell forecast errors led to inventory write-downs.,"With complementary products, the retailer may discount the revenue-sharing product to motivate sales of the other product.",A,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,A,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Revenue sharing total profit: 985,700. Key A correct. Requires knowing the specific profit figure for revenue sharing vs. buyback vs. global optimization. Distractors: optimal quantity below average, Dell forecast errors, complementary product discounting.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"A directly states the total-profit figure for revenue sharing, and the distractors are clearly drawn from different examples.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E056,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Supply Contracts Results', which option correctly continues the idea 'Manufacturer profit is $440,000. ...'?","Manufacturer profit is $440,000.","Distributor optimal order quantity is 12,000 units.",It also includes safety stock: z × STD × √LT.,The systems maintain a 97% service level.,A,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,A,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Manufacturer profit is $440,000.' answered by option A which IS that sentence verbatim. Distractors: distributor order quantity, safety stock formula, 97% service level — from different supply chain sections.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"A is the exact manufacturer-profit figure cited in the supply-contract results, and the alternatives are unrelated values from other models.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E057,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Inventory Management: Best Practice', which option matches the statement beginning 'Reduced safety stock levels are cited ...'?","Supply chain profit is $910,000.","Inventory policy is affected by demand characteristics, lead time, number of products, objectives, and cost structure.","The longer the forecast horizon, the worse the forecast.",Reduced safety stock levels are cited by 34%.,D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Best practice survey: 34% cite reduced safety stock levels. Key D correct. Specific percentage from inventory management survey. Distractors: $910k supply chain profit, inventory policy drivers, forecast horizon length.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"D directly matches the best-practice statistic on reduced safety stock levels, with distractors from unrelated analytical sections.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E058,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Factors that will Drive Inventory Turns Change by 2000': 'Application of SCM principles is listed ...'?,To balance fixed costs and holding costs.,"The case asks what to do if 7,000 or 10,000 units remain.",Application of SCM principles is listed at 9.6%.,Lead time is 1 week.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Inventory turns change factors: SCM principles at 9.6%. Key C correct. Specific percentage from survey. Distractors: fixed cost/holding cost balance, SnowTime remaining inventory case, lead time 1 week.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,C is the only option that completes the inventory-turns driver statement about SCM principles.,True,2,"claude,codex",True,False,False
gpt-baseline-easy,E059,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Supply Contracts Results', which option correctly continues the idea 'Supply chain profit is $910,000. ...'?",Improved forecasting is listed at 7%.,"Supply chain profit is $910,000.",Buyback and revenue sharing each improve on sequential optimization but do not match global optimization.,Units not sold impose a marginal cost of 60.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Supply chain profit is $910,000.' answered by option B verbatim. Distractors: improved forecasting at 7%, buyback/revenue sharing comparison, marginal cost of unsold units.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,B is the exact supply-chain profit value from the cited results section; the other options are consequences or unrelated numbers.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E060,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'SnowTime Scenarios', which option matches the statement beginning 'If 12,000 jackets are produced and ...'?",Inventory position equals actual inventory plus items already ordered but not yet delivered.,"If 12,000 jackets are produced and demand is 13,000, profit is $440,000.",To protect against demand uncertainty.,The optimal order quantity is not necessarily equal to average forecast demand.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"SnowTime scenario: produce 12,000, demand=13,000, profit=$440,000. Key B correct. Specific numerical outcome requires knowing the production-demand-profit relationship. Distractors: inventory position definition, demand protection reason, optimal quantity insight.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"B directly matches the SnowTime scenario outcome for producing 12,000 units when demand is 13,000.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E061,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Inventory Policy Drivers': 'Inventory policy is affected by demand ...'?,"Inventory policy is affected by demand characteristics, lead time, number of products, objectives, and cost structure.",Average demand during lead time is 89.2.,The centralized coefficient of variation for product B is 0.81.,"If only old inventory is sold, there is no setup cost.",A,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,A,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Inventory policy is affected by demand characteristics, lead time...' answered by option A which begins identically. Distractors: average demand during lead time (89.2), centralized CV (0.81), setup cost if old inventory.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"A directly completes the inventory-policy driver list, and the distractors are unrelated numerical details from other models.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E062,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Supply Contracts Comparison', which option correctly continues the idea 'Buyback yields total profit of 985,700. ...'?","Whenever inventory position drops below s, order to raise inventory position to S.",Production cost per unit is $80.,Application of SCM principles is listed at 9.6%.,"Buyback yields total profit of 985,700.",D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Buyback yields total profit of 985,700.' answered by option D verbatim. Distractors: (s,S) policy rule, production cost $80, SCM principles 9.6%.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,D is the exact buyback total-profit figure cited in the comparison section; the other answers are clearly from different topics.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E063,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Supply Contracts Results', which option matches the statement beginning 'Distributor optimal order quantity is 12,000 ...'?","The longer the forecast horizon, the worse the forecast.",Number of SKUs in the warehouse is listed at 10%.,Salvage value per unit is $20.,"Distributor optimal order quantity is 12,000 units.",D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Distributor optimal order quantity is 12,000 units.' answered by option D verbatim. Distractors: forecast horizon length, number of SKUs at 10%, salvage value $20.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,D directly matches the stated distributor optimal order quantity and is the only option that fits the stem.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E064,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Inventory Management Success': 'GM reduced parts inventory and transportation ...'?,"Supply chain profit is $910,000.","The longer the forecast horizon, the worse the forecast.",GM reduced parts inventory and transportation costs by 26% annually.,Buyback and revenue sharing achieve this through risk sharing.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"GM inventory management success: 26% reduction in parts inventory and transportation costs annually. Key C correct. Specific percentage. Distractors: $910k supply chain profit, forecast horizon, buyback/revenue sharing comparison.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"C is the quoted GM inventory-management success fact, while the other options are unrelated outcomes or principles.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E065,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Supply Contracts Results', which option correctly continues the idea 'Distributor expected profit is $470,000. ...'?",Retail effort may shift toward products with higher margins.,"If the inventory level is below s, produce up to S.","Distributor expected profit is $470,000.",The optimal order quantity is not necessarily equal to average forecast demand.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Distributor expected profit is $470,000.' answered by option C verbatim. Distractors: retail effort shift, (I,S) production rule, optimal quantity insight.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,C is the exact distributor expected-profit figure from the supply-contract results; the distractors belong to other models.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E066,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Notation', which option matches the statement beginning 'STD is standard deviation of daily ...'?","Inventory policy is affected by demand characteristics, lead time, number of products, objectives, and cost structure.",STD is standard deviation of daily demand.,Buyback and revenue sharing achieve this through risk sharing.,Dell forecast errors led to inventory write-downs.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Notation definition: 'STD is standard deviation of daily demand.' Option B IS that sentence verbatim. Trivially answered by notation lookup. Distractors: inventory policy drivers, risk sharing mechanism, Dell forecast errors.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"B directly defines STD in the notation section, and the distractors are clearly from unrelated areas.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E067,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'What to Make?': 'Units not sold impose a marginal ...'?,Weekly holding cost is $0.27.,Units not sold impose a marginal cost of 60.,Better software for inventory management is listed at 16.2%.,"Whenever inventory position drops below s, order to raise inventory position to S.",B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Units not sold impose a marginal cost of 60.' answered by option B verbatim. Distractors: weekly holding cost $0.27, better software 16.2%, (s,S) ordering rule.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"B is the precise marginal-cost statement from the SnowTime 'What to Make?' discussion, and the other options are unrelated facts.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E068,gpt-baseline,gpt/baseline,easy,gpt,"According to 'SnowTime Sporting Goods', which option correctly continues the idea 'The company has one production opportunity. ...'?",The company has one production opportunity.,LT is replenishment lead time in days.,"Distributor optimal order quantity is 12,000 units.",Demand for a newly released video cassette starts high and decreases rapidly.,A,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,A,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'The company has one production opportunity.' answered by option A verbatim. Very short sentence. Distractors: LT notation, distributor order quantity, video cassette demand pattern.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"A directly completes the SnowTime setup statement about a single production opportunity, with distractors from other examples.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E069,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Notation', which option matches the statement beginning 'Inventory position equals actual inventory plus ...'?",Objectives include service level and cost minimization.,The reorder point is 175.,"Inventory policy is affected by demand characteristics, lead time, number of products, objectives, and cost structure.",Inventory position equals actual inventory plus items already ordered but not yet delivered.,D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Notation: 'Inventory position equals actual inventory plus items already ordered but not yet delivered.' Option D IS that definition verbatim. Distractors: service level objectives, reorder point 175, inventory policy drivers.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,D exactly matches the notation definition of inventory position and is the only answer that fits the quoted lead-in.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E070,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Why the DC Holds Inventory': 'To satisfy demand during lead time. ...'?,No one has an incentive to deviate from the contract terms.,To satisfy demand during lead time.,"The case asks what to do if 7,000 or 10,000 units remain.",Inventory turns increased by 30% from 1995 to 1998.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'To satisfy demand during lead time.' answered by option B verbatim. Very short phrase. Distractors: contract deviation incentive, remaining inventory case question, inventory turns 30% increase.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,B is the direct completion of the 'Why the DC Holds Inventory' statement; the distractors are unrelated observations.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E071,gpt-baseline,gpt/baseline,easy,gpt,"According to 'SnowTime Costs', which option correctly continues the idea 'Fixed production cost is $100,000. ...'?","Fixed production cost is $100,000.",Top management emphasis on inventory reduction is listed at 19%.,The overall increase was from 8.0 turns per year to over 13 per year over five years ending in 2000.,Buyback and revenue sharing achieve this through risk sharing.,A,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,A,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Fixed production cost is $100,000.' answered by option A verbatim. Distractors: top management emphasis 19%, inventory turns 13/year, buyback/revenue sharing risk sharing.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"A is the exact SnowTime cost statement named in the stem, while the distractors are unrelated inventory or contract facts.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E072,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Notation', which option matches the statement beginning 'LT is replenishment lead time in ...'?","At a $65 purchase price and $3 rental, the retailer must rent the tape at least 22 times to break even.","Global optimization yields total profit of 1,014,500.",LT is replenishment lead time in days.,Application of SCM principles is listed at 9.6%.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Notation: 'LT is replenishment lead time in days.' Option C IS that definition verbatim. Distractors: breakeven 22 rentals at $65, global optimization profit, SCM principles 9.6%.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,C directly defines LT in the notation section and is the only answer that fits the quoted lead-in.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E073,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Blockbuster Case': 'Demand for a newly released video ...'?,"Distributor expected profit is $470,000.",Demand for a newly released video cassette starts high and decreases rapidly.,Effective supply contracts allow partners to replace sequential optimization with global optimization.,SL is service level.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Blockbuster case: video cassette demand pattern — starts high, decreases rapidly. Key B correct. This describes the product lifecycle driving the Blockbuster supply chain problem. Distractors: distributor profit, supply contracts global optimization, SL notation.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"B is the direct Blockbuster demand-pattern statement, with distractors from unrelated supply contract and notation sections.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E074,gpt-baseline,gpt/baseline,easy,gpt,"According to '(s,S) Policies', which option correctly continues the idea 's is the reorder point and ...'?","Supply chain profit is $910,000.",Peak demand lasts about 10 weeks.,s is the reorder point and S is the order-up-to level.,The optimal quantity depends on the relationship between marginal profit and marginal cost.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Notation: 's is reorder point and S is order-up-to level.' Option C IS that definition verbatim. Distractors: $910k supply chain profit, beer game peak demand, marginal profit/cost relationship.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"C exactly completes the '(s,S)' policy definition and the distractors are separate facts from other models.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E075,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Key Insights from this Model', which option matches the statement beginning 'As production quantity increases, risk increases. ...'?",Better software for inventory management is listed at 16.2%.,Aggregate forecasts are more accurate.,"As production quantity increases, risk increases.",Salvage value per unit is $20.,C,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,C,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'As production quantity increases, risk increases.' answered by option C verbatim. Distractors: better software 16.2%, aggregate forecasts more accurate, salvage value $20.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"C directly matches the key insight about risk increasing with production quantity, and the other options are clearly unrelated.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E076,gpt-baseline,gpt/baseline,easy,gpt,"Which option best completes this source-grounded idea from 'Risk Pooling Example Results': 'For product A, centralized average inventory ...'?",Transportation cost per unit is $1.05 in the decentralized system and $1.10 in the centralized system.,"Inventory policy is affected by demand characteristics, lead time, number of products, objectives, and cost structure.",Average demand during lead time is 89.2.,"For product A, centralized average inventory is 132 versus 91 and 88 in the two decentralized markets.",D,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Risk pooling example: product A centralized inventory = 132 vs 91+88 in two decentralized markets. Key D correct. Specific numerical comparison requires knowing which product and which figure. Distractors: transportation cost comparison, inventory policy drivers, avg demand during lead time.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"D is the specific risk-pooling result for product A cited in the source, while the distractors are separate setup numbers and concepts.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E077,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Risk Pooling Example Setup', which option correctly continues the idea 'Order cost is $60. ...'?",Reduced lead time is listed at 15%.,Order cost is $60.,Average demand during lead time is 89.2.,AVG = 44.6 and STD = 32.1.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Order cost is $60.' answered by option B verbatim. Trivially short. Distractors: reduced lead time 15%, avg demand during lead time 89.2, AVG and STD values.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,B is the exact setup fact from the risk-pooling example and cleanly fits the stem.,True,2,"claude,codex",True,True,False
gpt-baseline-easy,E078,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Inventory Management Failure', which option matches the statement beginning 'Liz Claiborne linked earnings decline to ...'?",Liz Claiborne linked earnings decline to excess inventory.,Lead time is 2 weeks and service level is 97%.,The reorder point includes average demand during lead time: LT × AVG.,The optimal quantity depends on the relationship between marginal profit and marginal cost.,A,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,A,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Inventory management failure: Liz Claiborne linked earnings decline to excess inventory. Key A correct. Specific company case study fact. Distractors: lead time 2 weeks/97% SL, reorder point formula, optimal quantity marginal analysis.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"A directly states the Liz Claiborne inventory-management failure fact, and the other options are unrelated technical details.",True,2,"claude,codex",True,False,False
gpt-baseline-easy,E079,gpt-baseline,gpt/baseline,easy,gpt,Which option best completes this source-grounded idea from 'Changes in Inventory Turnover': 'Inventory turns increased by 30% from ...'?,AVG is average daily demand.,Inventory turns increased by 30% from 1995 to 1998.,Reduced lead time is listed at 15%.,The example compares two separate warehouses with one centralized warehouse.,B,,,,,,,,,,,,Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Inventory turns increased by 30% from 1995 to 1998.' answered by option B verbatim. Distractors: AVG notation, reduced lead time 15%, centralized vs decentralized comparison.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"B exactly matches the quoted inventory-turnover change statement, with distractors from unrelated examples and setup values.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E080,gpt-baseline,gpt/baseline,easy,gpt,"According to 'Supply Chain Management Definition', which option correctly continues the idea 'Supply chain management emphasizes the efficient ...'?",Purchasing prefers stable volume requirements and large quantities.,"Supply chain management emphasizes the efficient integration of suppliers, factories, warehouses, and stores.",Managing uncertainty involves matching supply and demand.,"Other themes include low-cost distribution channels, well-informed customers, and Internet/e-business strategies.",B,,,,,,,,,,,,Introduction to Supply Chain Management.pdf,B,True,REVISE,3,2,3,4,True,,,False,False,True,True,False,"Stem 'Supply chain management emphasizes the efficient integration of...' answered by option B beginning identically. Verbatim match despite being important definitional content. Distractors: purchasing preferences, managing uncertainty, logistics cost themes.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"B is the standard SCM definition continuation from the cited section, and the distractors are related themes but not the definition itself.",True,2,"claude,codex",True,True,False
gpt-baseline-easy,E081,gpt-baseline,gpt/baseline,easy,gpt,"In the source section 'Conflicting Objectives in Warehousing and Customer Service', which option matches the statement beginning 'Customers want short order lead time, ...'?",Logistics costs have increased.,"Rising energy prices, rail capacity pressure, truck driver shortage, and security requirements are cited pressures.","Manufacturing prefers long production runs, high quality, and low production cost.","Customers want short order lead time, high in-stock levels, product variety, and low prices.",D,,,,,,,,,,,,Introduction to Supply Chain Management.pdf,D,True,ACCEPT,3,3,4,4,True,,,False,False,True,True,False,"Customer service requirements: short lead time, high in-stock, variety, low prices. Key D correct. Distractors: logistics cost increases, energy/rail/truck pressures, manufacturing long-run preferences — all conflicting objectives content.",True,ACCEPT,5,5,5,True,True,,,False,True,True,True,,"D directly matches the customer-service objective list in the cited section, while the distractors are separate logistics themes.",True,2,"claude,codex",True,False,False
